"";"indexRL";"indexS";"indexA";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"female";"age_cohorts";"incomefull";"edufull";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location"
"1";0,2;0,7;0;0;0;0;1;1;2;0;1;"youth";4;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"2";0,1;0;0,3;0;0;0;1;1;2;0;0;"youth";3;6;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"3";0,6;0,4;0;0;0;0;1;1;2;0;0;"youth";5;2;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"4";0,6;0,1;0,2;0;0;0;1;1;0;0;1;"midage";3,48144443456934;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"5";0,5;0,4;0,1;0;0;0;1;0;1;0;0;"youth";3;5;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"6";0,1;0,3;0;0;0;0;1;1;2;0;0;"midage";5;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"7";0,3;0,2;0,5;1;0;1;1;1;2;0;1;"youth";4;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"8";0,4;0,2;0,2;0;0;0;1;1;2;0;1;"youth";2;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"9";0,5;0,2;0,3;1;0;0;1;1;2;0;1;"midage";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"10";0,5;0,5;0;1;0;0;1;0;2;0;0;"midage";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"11";0,3;0,2;0,3;0;0;0;1;1;2;1;0;"midage";2;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"12";0,2;0,3;0,4;1;0;1;1;1;2;0;0;"older";4;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"13";0,3;0,3;0;0;0;0;1;1;0;0;0;"midage";5;4;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"14";0,5;0,3;0,2;1;0;0;1;1;1;1;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"15";0,2;0,7;0;0;0;0;1;0;2;0;1;"midage";3;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"16";0,2;0,8;0;0;1;1;1;0;0;0;0;"youth";2;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"17";0,2;0,6;0,2;0;0;0;1;1;0;1;1;"youth";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"18";0,3;0,6;0,1;0;0;0;1;1;2;1;1;"midage";4;4;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"19";0,5;0,2;0,3;0;0;0;1;1;0;0;0;"older";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"20";0,6;0,2;0,2;1;0;0;1;1;1;0;1;"midage";5,12568572592265;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"21";0,1;0,4;0,3;0;0;0;1;1;1;0;0;"youth";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"22";0,1;0,4;0,5;0;0;0;1;0;1;1;0;"youth";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"23";0,3;0,3;0;0;0;0;1;NA;2;0;0;"midage";5;4;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"24";0,6;0,2;0,1;0;0;0;1;0;2;1;1;"midage";5;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"25";0,2;0;0;0;0;0;1;0;2;1;0;"midage";4;4;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"26";0,3;0,3;0,3;0;0;0;1;0;1;1;1;"midage";4;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"27";0,1;0,1;0;0;0;0;1;0;2;1;1;"midage";4;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"28";0,5;0,2;0,2;0;0;0;1;1;1;0;0;"youth";3;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"29";0,2;0,1;0,5;1;0;0;1;1;0;0;1;"youth";2;1;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"30";0,3;0,5;0,1;1;1;1;1;1;1;0;0;"older";1;1;0;0;1;0;5,88610403145016;4,04305126783455;8,57678198282789;"achkhoy-martan";"Bamut"
"31";0,2;0,3;0,4;1;1;0;1;1;2;1;0;"older";4;5;0;0;1;0;5,88610403145016;4,04305126783455;8,57678198282789;"achkhoy-martan";"Bamut"
"32";0;0,2;0,4;0;0;0;1;0;2;1;0;"youth";5;6;0;0;1;0;5,88610403145016;4,04305126783455;8,57678198282789;"achkhoy-martan";"Bamut"
"33";0,2;0,3;0,2;1;0;1;1;NA;2;1;0;"youth";3;4;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"34";0,3;0,7;0;0;0;1;1;0;2;0;1;"midage";3;6;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"35";0,8;0,1;0,1;1;0;0;1;1;2;0;0;"older";3;5;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"36";0,2;0;0,6;0;0;1;1;NA;2;0;0;"midage";3;6;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"37";0,4;0,1;0,5;1;0;0;1;1;2;0;0;"midage";3;6;0;0;1;0;5,4553211153577;3,66356164612965;9,54716968769421;"urus-martan";"Kotar-Yurt"
"38";0,2;0,7;0;0;0;0;1;1;2;0;1;"midage";4;3;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"39";0;0,9;0,1;1;0;0;1;1;2;1;1;"youth";4;5;1;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"40";0;0,8;0;0;0;1;1;1;1;0;1;"older";3;2;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"41";0;0,2;0,7;1;0;1;1;1;2;0;1;"older";4;4;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"42";0;0;1;0;1;0;1;1;1;0;0;"midage";4;1;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"43";0,2;0,1;0,6;0;0;1;1;0;2;1;0;"midage";2;2;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"44";0,1;0,7;0,1;0;1;1;1;1;1;0;0;"older";2,02196737090834;5;0;0;1;0;5,45958551414416;3,58351893845611;9,40910926014874;"urus-martan";"Samashki"
"45";0,1;0,7;0,1;0;0;0;1;1;2;0;0;"midage";3;5;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"46";0,6;0,3;0;0;0;0;1;1;0;0;1;"midage";3;6;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"47";0,4;0,2;0,1;0;0;0;1;0;1;0;0;"midage";3;6;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"48";0;1;0;0;0;1;1;0;1;0;1;"midage";3;0,781643619005228;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"49";0,1;0,7;0;0;1;0;1;0;1;1;0;"midage";5;1,73634326911174;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"50";0;0;1;0;1;0;1;0;2;0;1;"midage";2;3,04930236734879;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"51";0,1;0,8;0,1;0;1;1;1;1;2;0;0;"midage";2;2,71506142339056;0;0;0;0;5,08759633523238;3,71357206670431;10,1204922998909;"kurchaloi";"kurchaloi"
"52";0,1;0,1;0,7;0;0;1;1;1;2;0;0;"youth";5;3;1;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"53";0,6;0,2;0,2;1;0;0;1;1;0;1;0;"youth";2;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"54";0,5;0,3;0,2;0;0;1;1;1;2;0;1;"midage";2;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"55";0,5;0,2;0,1;0;0;0;1;1;NA;0;0;"midage";3;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"56";0,7;0;0,3;0;0;0;1;1;1;0;1;"youth";3;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"57";0,8;0,1;0,1;1;1;1;1;1;0;0;1;"midage";3;4;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"58";0,6;0,1;0,2;1;0;1;1;1;2;0;0;"midage";1;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"59";0,8;0,1;0,1;0;0;0;1;NA;0;0;1;"youth";2;5,12835277180598;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"60";0,9;0;0,1;1;0;0;1;1;0;0;1;"midage";3;6,66984909182884;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"61";0,6;0;0,2;0;0;1;1;1;2;1;0;"midage";3;4,57614258406153;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"62";0,2;0,8;0;0;0;0;1;1;2;0;1;"youth";4;5,1597482406586;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"63";0,1;0,4;0,5;0;0;0;1;1;0;0;0;"midage";3;3,69399057373346;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"64";0,3;0,5;0,2;0;0;0;1;1;2;0;1;"youth";3;4,52021831661281;0;0;1;0;6,50279004591562;4,0943445622221;7,87245515006398;"vedeno";"elistangi"
"65";0,8;0,1;0,1;0;1;0;1;1;1;0;0;"youth";4;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"66";0,4;0,5;0;0;1;1;1;1;1;0;0;"midage";4;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"67";0,5;0,5;0;0;0;0;1;1;1;1;0;"youth";3;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"68";0,4;0,4;0,2;0;0;1;1;1;2;1;0;"midage";4;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"69";0,5;0,2;0,2;0;1;1;1;1;2;1;1;"midage";4,77232686099378;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"70";0,5;0,2;0,2;0;0;1;1;1;2;0;0;"older";4;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"71";0,4;0,2;0,3;0;0;1;1;0;2;1;0;"midage";4,51991132627694;6;0;0;1;0;6,361302477573;3,98898404656427;8,54578064826815;"vedeno";"Makhkety"
"72";0,6;0,1;0,2;0;1;1;1;0;2;0;1;"midage";4;6;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"73";0;0,5;0,3;0;0;1;1;1;2;1;0;"midage";2,32511722160924;6;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"74";0,4;0,4;0,2;0;0;1;1;0;1;1;0;"midage";4;6;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"75";0,5;0,2;0,2;0;0;1;1;1;1;0;1;"midage";5;6;0;0;1;0;4,89034912822175;3,55534806148941;9,89222436025742;"kurchaloi";"Tsotsi-Yurt"
"76";0,3;0,1;0,3;0;0;0;1;1;1;1;1;"midage";6;6;0;0;1;0;6,57507584059962;4,18965474202643;8,5434455625603;"vedeno";"Vedeno"
"77";1;0;0;0;1;1;1;0;2;1;0;"youth";3;2,96909273256541;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"78";0,3;0,4;0,1;0;0;0;1;1;2;0;1;"midage";5;5,89437536694742;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"79";0,3;0,4;0,3;0;0;0;1;1;1;0;1;"midage";2;7,29701303447786;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"80";0;1;0;0;1;1;1;0;2;0;0;"youth";3;3,88692783346879;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"81";0,3;0,6;0,1;0;0;0;1;0;2;0;1;"youth";5;3,90625265627842;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"82";0;0,3;0,7;0;0;0;1;1;2;0;0;"youth";3;3,88980237382082;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"83";0,4;0,3;0,3;0;0;0;1;1;2;1;1;"youth";5;3,92989257952085;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"84";0;0;1;0;1;0;1;0;2;0;1;"older";3;0,597168147436979;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"85";0;0;1;1;1;1;1;1;0;1;0;"midage";5;4,91166169981373;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"86";0;0,1;0,9;0;1;1;1;1;2;0;0;"youth";4;2,91413475669005;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"87";0,1;0,2;0,6;0;0;1;1;1;2;1;0;"youth";4;5,48170035974415;0;0;0;0;5,92692602597041;4,70953020131233;8,81640849968169;"nozhai_yurt";"nozhai_yurt"
"88";0,7;0,1;0,2;0;0;0;1;1;2;0;1;"youth";3;5;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"89";0,7;0,1;0,2;0;0;0;1;1;1;0;0;"youth";2;6;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"90";0;0,8;0,2;0;0;0;1;1;2;0;0;"youth";4;6;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"91";0,1;0,2;0,6;0;0;0;1;0;2;0;1;"older";5;4;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"92";0,1;0,8;0,1;0;0;0;1;NA;NA;1;1;"midage";2;4;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"93";0,1;0,2;0;0;0;0;1;1;2;1;1;"youth";3;6;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"94";0,1;0,7;0,1;1;0;0;1;1;2;0;1;"older";5;6;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"95";0,2;0,4;0,3;0;0;0;1;0;2;0;1;"youth";3;6;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"96";0,2;0,3;0,3;0;0;0;1;1;2;1;1;"midage";5;6;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"97";0,3;0,3;0,2;0;0;0;1;1;2;1;0;"midage";4;6;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"98";0,8;0;0;0;0;0;1;1;0;0;1;"midage";1;5;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"99";0,2;0;0,6;0;0;0;1;0;1;1;1;"older";3;4;0;0;0;0;6,65286302935335;4,35670882668959;7,13727843726039;"itum_kali";"itum_kali"
"100";0,5;0,2;0,2;0;0;0;1;1;2;1;1;"youth";4;6;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"101";0,1;0,6;0,1;0;1;0;1;1;1;1;1;"midage";2;6;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"102";0,3;0,2;0,5;0;0;0;1;1;1;0;0;"midage";3;6;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"103";0,3;0,2;0,3;0;0;0;1;1;2;1;1;"older";2;6;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"104";0,5;0,1;0,3;0;0;0;1;1;2;0;1;"midage";3;6;0;0;1;0;6,42648845745769;4,02535169073515;7,83320394864106;"shatoi";"Shatoi"
"105";0,5;0,3;0,2;0;0;0;1;1;2;NA;1;"midage";4,90815913182858;3,41282554559091;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"106";0,4;0,3;0,3;0;0;0;1;1;2;NA;1;"older";3;4,54864775830371;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"107";0,2;0,7;0,1;0;1;1;1;0;2;0;1;"midage";2;1,69776786263157;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"108";0;1;0;0;0;0;1;1;2;0;0;"youth";4;2,85213061948213;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"109";0,2;0,3;0,4;0;0;0;1;1;2;0;0;"youth";4;3,49969658278156;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"110";0;1;0;1;0;0;1;1;1;0;1;"midage";5;3,70022621310902;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"111";0,4;0;0,6;0;0;1;1;1;2;1;1;"midage";1;4,89275734196374;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"112";0,1;0,3;0,3;0;0;0;1;1;1;0;0;"midage";4;5,42544363344285;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"113";0,3;0,3;0,3;1;1;1;1;1;0;1;0;"youth";3;1,81748734099465;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"114";0,6;0;0,1;0;0;0;1;1;1;1;1;"youth";3;6,93393209532112;0;0;0;8;4,40671924726425;4,40671924726425;9,18881025342582;"naursky";"naursky"
"115";0,1;0,9;0;0;0;0;1;1;NA;1;0;"youth";3;6;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt"
"116";0,1;0,4;0,3;0;0;0;1;1;NA;1;0;"midage";3;6;0;0;0;4;4,63472898822964;4,38202663467388;8,92239159729586;"nadterechnyi";"Beno-Yurt"
"117";0,6;0,1;0,3;0;0;0;1;1;1;0;1;"midage";3;3;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt"
"118";0,5;0,5;0;0;0;0;1;1;0;0;0;"youth";3;6;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt"
"119";0,4;0,5;0,1;0;0;0;1;1;2;0;1;"midage";3;6;0;0;0;11;3,55534806148941;4,51085950651685;9,0267780457461;"nadterechnyi";"Eli-Yurt"
"120";0,3;0,4;0,3;0;0;0;1;1;0;0;0;"midage";3;5;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"121";0,1;0,6;0,3;0;0;0;1;1;1;0;1;"youth";3;6;0;0;0;6;4,40671924726425;4,26267987704132;9,04487593224865;"nadterechnyi";"Nadterechnyi"
"122";0,8;0,2;0;0;0;0;1;0;2;0;0;"youth";3;1;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"123";0,6;0,3;0,1;0;0;0;1;1;1;0;1;"midage";4;6;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"124";0,3;0,4;0,2;0;0;0;1;1;1;0;1;"older";3;2;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"125";0,2;0,3;0,2;1;0;1;1;0;0;0;1;"midage";3;3;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"126";0,4;0,5;0,1;0;0;0;1;0;2;0;0;"midage";2;3;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"127";0,2;0,6;0,2;0;0;1;1;1;0;1;1;"midage";4;3;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"128";0,3;0,3;0,2;0;0;0;1;0;2;1;0;"midage";2;3;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"129";0,6;0,2;0,1;0;0;0;1;1;1;1;0;"older";1;3;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"130";0,1;0,1;0,5;0;0;1;1;0;1;0;0;"youth";3;6;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"131";0,1;0,6;0;0;0;0;1;1;2;0;0;"midage";2;3;0;0;0;19;2,70805020110221;4,26267987704132;9,43380387210131;"nadterechnyi";"Shelkovskaya"
"132";1;0;0;1;0;0;1;1;2;0;1;"youth";4;5;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"133";0,4;0,4;0,2;0;0;0;1;1;2;0;1;"midage";1;4;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"134";0,8;0,1;0,1;0;0;0;1;1;2;0;1;"youth";2;5;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"135";0,4;0,3;0,1;0;0;0;1;1;0;0;1;"midage";1;6;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"136";0;0,6;0,4;0;0;0;1;1;0;1;1;"youth";5;2;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"137";0,2;0,6;0,2;0;0;1;1;0;1;1;1;"youth";3;5;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"138";0,4;0,3;0,3;0;1;0;1;1;2;1;0;"older";4;4;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"139";0,1;0,5;0,3;0;0;0;1;1;2;0;0;"midage";3;4;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"140";0,5;0;0,2;0;0;0;1;NA;NA;1;1;"youth";2;6;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"141";0,3;0,4;0,3;0;0;0;1;0;2;1;1;"older";3;3;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"142";0,3;0,1;0,5;0;0;0;1;1;2;0;0;"midage";1;6;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"143";0,2;0,3;0,4;0;0;0;1;1;2;1;1;"youth";2;6;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"144";0;0,4;0,1;0;0;0;1;0;2;0;1;"youth";3;1;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"145";0,3;0,1;0,4;0;0;0;1;1;2;0;0;"older";5;4;0;0;0;6;4,54329478227;4,40671924726425;9,34242071233339;"nadterechnyi";"Znamenskoye"
"146";0,8;0,2;0;0;0;0;1;1;2;0;1;"youth";2;3,49775218463957;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"147";0,5;0,4;0;0;0;0;1;1;NA;NA;1;"youth";3;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"148";0,9;0,1;0;0;0;0;1;1;NA;1;1;"midage";5;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"149";0,7;0,1;0,2;0;1;1;1;1;NA;1;1;"midage";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"150";0,5;0,4;0,1;0;1;1;1;0;NA;1;1;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"151";0,7;0,3;0;1;0;0;1;0;2;1;0;"midage";2;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"152";0,6;0;0,4;0;0;0;1;1;NA;0;0;"youth";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"153";0,8;0,1;0,1;0;0;0;1;1;1;0;1;"midage";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"154";1;0;0;0;0;1;1;1;1;1;1;"youth";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"155";0,3;0,4;0,2;0;0;0;1;1;2;0;1;"midage";5;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"156";0,7;0,1;0,2;0;0;0;1;1;1;0;1;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"157";0,6;0,4;0;0;1;0;1;1;2;1;0;"midage";2;7,6976888605546;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"158";0,7;0,2;0,1;0;0;0;1;1;1;0;0;"youth";1;3,07706941282917;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"159";0,4;0,5;0,1;0;0;0;1;1;1;0;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"160";0,3;0,7;0;1;0;0;1;0;0;0;1;"older";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"161";1;0;0;0;0;0;1;1;1;0;1;"youth";5;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
